EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,DOB,PerformanceScore
3624,Cesar,Higgins,09-Jan-20,,Production Technician II,Timothy Curtis,cesar.higgins@bilearner.com,04-02-1996,Fully Meets
3625,Gabriel,Dodson,11-Nov-21,31-Jul-22,Production Technician II,Tammy Navarro,gabriel.dodson@bilearner.com,14-12-1975,Fully Meets
3626,Raphael,Sandoval,15-May-21,,Production Technician II,Natalie Baker,raphael.sandoval@bilearner.com,28-10-1993,Fully Meets
3627,Ruth,Harrell,21-Aug-19,28-Oct-22,Production Technician II,Jesse Wilson,ruth.harrell@bilearner.com,23-02-1967,Fully Meets
3628,Peyton,Barber,18-Sep-20,,Production Technician II,Megan Small,peyton.barber@bilearner.com,27-01-1946,Fully Meets
3629,Reginald,Lowery,27-Aug-22,03-Dec-22,Production Technician I,Dr. David Austin Jr.,reginald.lowery@bilearner.com,26-11-1983,Fully Meets
3630,Stephanie,Briggs,23-Feb-19,,Production Technician I,Scott Davis,stephanie.briggs@bilearner.com,07-05-1965,Fully Meets
3631,Shaniya,Becker,08-Aug-22,25-Oct-22,Production Technician I,Kristin Salinas,shaniya.becker@bilearner.com,28-04-1947,Fully Meets
3632,Ryan,Oconnell,24-Sep-22,24-Oct-22,Production Technician I,Bridget Jones,ryan.oconnell@bilearner.com,03-10-1945,Fully Meets
3633,Emma,Ware,21-Mar-22,,Production Technician I,Melissa Wilkinson,emma.ware@bilearner.com,24-03-1987,Fully Meets
3634,Keyon,Haley,23-Jun-23,26-Jul-23,Production Technician I,Eric Cunningham,keyon.haley@bilearner.com,26-04-1962,Fully Meets
3635,Kylee,Bates,26-Oct-20,,Production Technician I,Stephen Barron,kylee.bates@bilearner.com,12-03-1978,Fully Meets
3636,Marc,Chandler,29-Jan-20,,Production Technician I,Jennifer Soto,marc.chandler@bilearner.com,13-03-1982,Fully Meets
3637,Abdullah,Pruitt,23-Apr-22,,Production Technician I,John Jones,abdullah.pruitt@bilearner.com,17-04-1995,Fully Meets
3638,Shamar,Roth,15-Jun-23,,Production Technician I,Ernest Evans,shamar.roth@bilearner.com,10-12-1978,Fully Meets
3639,Jaylen,Acosta,19-Sep-19,14-Apr-20,Production Technician I,Mark Knight,jaylen.acosta@bilearner.com,08-01-1966,Fully Meets
3640,Kale,House,07-Jan-23,,Production Technician I,Gina Leon,kale.house@bilearner.com,21-09-2000,Fully Meets
3641,Kiersten,Ellis,07-Feb-20,01-May-21,Production Technician I,Eric Michael,kiersten.ellis@bilearner.com,15-01-1971,Fully Meets
3642,Karissa,Carrillo,29-Apr-20,12-Nov-21,Production Technician I,Alexandra Martin,karissa.carrillo@bilearner.com,31-05-1978,Fully Meets
3643,Issac,Whitehead,16-Apr-20,,Production Technician I,Eric Calderon,issac.whitehead@bilearner.com,22-03-1961,Fully Meets
3644,Madisyn,Andrews,16-Jun-22,,Production Technician I,Thomas Jones,madisyn.andrews@bilearner.com,24-06-1986,Fully Meets
3645,Madyson,Rhodes,22-Jul-19,,Production Technician I,Bridget Mills,madyson.rhodes@bilearner.com,16-09-1977,Fully Meets
3646,Brenton,Rodriguez,22-Apr-23,,Production Technician II,Sara Bullock,brenton.rodriguez@bilearner.com,01-01-1968,Fully Meets
3647,Nathen,Arias,28-Dec-20,30-Jan-21,Production Technician II,Craig Leblanc,nathen.arias@bilearner.com,24-07-1966,Fully Meets
3648,Keyon,Hensley,23-Feb-22,,Production Technician II,Peter Smith,keyon.hensley@bilearner.com,27-06-1948,Exceeds
3649,Elisha,Ruiz,13-Aug-22,,Production Technician II,Stephen Green,elisha.ruiz@bilearner.com,06-06-1968,Exceeds
3650,Amirah,Stanley,03-Oct-19,28-Feb-22,Production Technician II,Jason Jenkins,amirah.stanley@bilearner.com,25-12-1991,Fully Meets
3651,Jeremy,Meyer,14-Oct-19,,Production Technician II,Chad Jones,jeremy.meyer@bilearner.com,19-01-1991,Fully Meets
3652,Owen,Dillon,30-Aug-19,27-Aug-22,Production Technician I,Victoria Maldonado,owen.dillon@bilearner.com,16-08-1946,Fully Meets
3653,Bridget,Bray,04-Feb-21,30-Jul-23,Production Technician I,William Watson,bridget.bray@bilearner.com,29-06-1995,Exceeds
3654,Cassius,Gates,23-Nov-22,,Production Technician I,Jody Cox,cassius.gates@bilearner.com,30-03-1995,Exceeds
3655,Martha,Kemp,25-Feb-23,,Production Technician I,Shelia Good,martha.kemp@bilearner.com,20-10-1998,Fully Meets
3656,Francesca,Mcmahon,15-Dec-19,,Production Technician I,Darlene Green,francesca.mcmahon@bilearner.com,14-04-2001,Exceeds
3657,Lorelei,Walls,29-Aug-21,,Production Technician I,Christine Mccarthy,lorelei.walls@bilearner.com,04-03-1992,Fully Meets
3658,Emery,Gillespie,04-Nov-22,07-Jul-23,Production Technician I,Thomas Jackson,emery.gillespie@bilearner.com,25-11-1966,Fully Meets
3659,Kaylee,Baldwin,02-Oct-19,13-Oct-19,Production Technician I,Eric Powell,kaylee.baldwin@bilearner.com,30-10-1989,Exceeds
3660,Aron,Hester,24-May-19,,Production Technician I,Joel Browning,aron.hester@bilearner.com,21-06-1974,Exceeds
3661,Reagan,Brennan,28-Feb-22,05-Sep-22,Production Technician I,Denise Roman,reagan.brennan@bilearner.com,22-05-1952,Fully Meets
3662,Hugh,Berry,13-Jun-23,,Production Technician I,Linda Cummings,hugh.berry@bilearner.com,18-04-1973,Exceeds
3663,Brandon,Anderson,07-Oct-19,22-Jan-22,Production Technician I,Sean Kennedy,brandon.anderson@bilearner.com,23-11-1977,Exceeds
3664,Diana,Garza,06-Oct-20,12-Jan-22,Production Technician I,Robert Reid,diana.garza@bilearner.com,15-08-1956,Fully Meets
3665,Dalton,Bowen,22-Nov-19,,Production Technician I,Lucas Morse,dalton.bowen@bilearner.com,30-03-1985,Fully Meets
3666,Davin,Peters,29-Apr-22,21-Jan-23,Production Technician I,Melissa Shaw,davin.peters@bilearner.com,19-05-1956,Fully Meets
3667,Leyla,Warren,11-Dec-22,28-Apr-23,Production Technician I,Brooke Meyer,leyla.warren@bilearner.com,23-08-1998,Fully Meets
3668,Victoria,Allen,06-Aug-23,06-Aug-23,Production Technician I,Christopher Clark,victoria.allen@bilearner.com,24-05-1996,Needs Improvement
3669,Tyler,Hines,28-Mar-20,12-Mar-23,Production Technician I,Joshua Francis,tyler.hines@bilearner.com,16-01-1967,Fully Meets
3670,Sandra,Atkinson,11-Aug-22,27-Mar-23,Production Technician II,Walter Shaw,sandra.atkinson@bilearner.com,17-01-1969,Needs Improvement
3671,Simone,Hayes,26-Jan-23,19-Jun-23,Production Technician II,Alexander Roberts,simone.hayes@bilearner.com,29-12-1989,Needs Improvement
3672,Rhett,Valenzuela,14-Jan-19,,Production Technician II,Aaron Holland,rhett.valenzuela@bilearner.com,24-02-1991,Fully Meets
3673,Lane,Zuniga,11-Jun-22,10-Jan-23,Production Technician II,Casey Morris,lane.zuniga@bilearner.com,19-02-1973,Fully Meets
3674,Isabelle,Shields,25-Jun-20,02-Mar-22,Production Technician II,Sarah Williamson,isabelle.shields@bilearner.com,01-05-1996,Fully Meets
3675,Mario,Mays,08-Jun-20,29-Dec-22,Production Technician II,Melissa Torres,mario.mays@bilearner.com,28-08-1952,Fully Meets
3676,Leah,Robinson,29-Aug-18,,Production Technician I,Craig Hawkins,leah.robinson@bilearner.com,29-11-1993,Fully Meets
3677,Dayami,Bailey,01-Oct-22,,Production Technician I,Matthew Hughes,dayami.bailey@bilearner.com,04-02-1960,Fully Meets
3678,Ramon,Fleming,22-Jul-21,,Production Technician I,Chad Ramirez,ramon.fleming@bilearner.com,24-05-1999,Fully Meets
3679,Pedro,Harrison,14-Dec-19,,Production Technician I,Erica Moore,pedro.harrison@bilearner.com,16-07-1989,Fully Meets
3680,Harrison,Hudson,27-Mar-20,,Production Technician I,Felicia Ashley,harrison.hudson@bilearner.com,14-09-1985,Fully Meets
3681,Taniya,Lane,25-Nov-21,,Production Technician I,James Williams,taniya.lane@bilearner.com,17-03-1976,Fully Meets
3682,Rene,Wallace,08-Jul-23,,Production Technician I,Michael Diaz MD,rene.wallace@bilearner.com,28-04-1943,Fully Meets
3683,Kai,Gaines,02-Nov-21,11-Dec-21,Production Technician I,Mackenzie Porter,kai.gaines@bilearner.com,06-01-1956,Fully Meets
3684,Noelle,Levy,01-Dec-19,25-Dec-22,Production Technician I,Robert Simmons,noelle.levy@bilearner.com,03-08-1954,Fully Meets
3685,Kylie,Jimenez,16-Aug-22,10-Nov-22,Production Technician I,Jordan Harrison,kylie.jimenez@bilearner.com,22-06-1986,Fully Meets
3686,Carly,Figueroa,25-Apr-21,12-Dec-22,Production Technician I,Jesse Farmer,carly.figueroa@bilearner.com,20-04-1998,Exceeds
3687,Bria,Mcpherson,17-May-19,,Production Technician I,Brianna Blake,bria.mcpherson@bilearner.com,20-08-1944,Exceeds
3688,Brynn,Harding,04-May-19,03-Aug-21,Production Technician I,Kathleen Clark,brynn.harding@bilearner.com,19-09-1951,Exceeds
3689,Rashad,Wells,16-Jul-21,,Production Technician I,Jonathan Gutierrez,rashad.wells@bilearner.com,29-12-1960,Exceeds
3690,Jaylene,Deleon,04-Aug-20,27-Feb-21,Production Technician I,Adam Barber,jaylene.deleon@bilearner.com,14-11-1950,Needs Improvement
3691,Chace,Church,23-Nov-20,,Production Technician I,David Valenzuela,chace.church@bilearner.com,03-01-1993,Needs Improvement
3692,Zayne,Hunter,11-Nov-19,,Production Technician I,Lisa Jordan,zayne.hunter@bilearner.com,15-12-1979,Needs Improvement
3693,Amya,Vega,20-May-19,30-Aug-20,Production Technician II,Alexa Smith,amya.vega@bilearner.com,01-08-1977,Exceeds
3694,Nickolas,West,05-Nov-19,16-Apr-22,Production Technician II,Sue Harper,nickolas.west@bilearner.com,11-03-1961,PIP
3695,Cason,Neal,20-Sep-18,04-Feb-21,Production Technician II,Savannah Schneider,cason.neal@bilearner.com,28-11-1989,PIP
3696,Aldo,Dyer,02-Sep-20,26-May-23,Production Technician II,Chase Ramirez,aldo.dyer@bilearner.com,07-10-1989,PIP
3697,Sonia,Skinner,28-Jun-20,,Production Technician II,Connor Galloway,sonia.skinner@bilearner.com,26-12-1992,PIP
3698,Julien,Banks,22-Mar-23,30-May-23,Production Technician II,Savannah Weber,julien.banks@bilearner.com,12-06-1984,PIP
3699,Madelyn,Mcdonald,30-Aug-22,20-Sep-22,Production Technician I,Justin Harris,madelyn.mcdonald@bilearner.com,31-01-1977,PIP
3700,Brenden,Nash,24-Oct-19,,Production Technician I,Wendy Rogers,brenden.nash@bilearner.com,12-04-1988,PIP
3701,Genesis,Coleman,09-Nov-19,,Production Technician I,Bryan Greer,genesis.coleman@bilearner.com,20-06-1948,PIP
3702,Justice,Branch,13-Jul-19,,Production Technician I,David Brown,justice.branch@bilearner.com,22-04-1976,Exceeds
3703,Addisyn,Guerrero,31-Aug-20,26-Jun-22,Production Technician I,Cory Lee,addisyn.guerrero@bilearner.com,15-02-1951,Exceeds
3704,Addisyn,Aguilar,25-Jan-19,26-Oct-21,Production Technician I,April Stevens,addisyn.aguilar@bilearner.com,05-02-1976,Exceeds
3705,Marcos,Gallagher,21-Nov-20,09-Apr-23,Production Technician I,Bridget Little,marcos.gallagher@bilearner.com,27-05-1967,Exceeds
3706,Mareli,Parker,23-Sep-19,,Production Technician I,Lisa Hamilton,mareli.parker@bilearner.com,08-11-1974,Exceeds
3707,Joshua,Mitchell,11-Dec-22,,Production Technician I,Kenneth Keller,joshua.mitchell@bilearner.com,01-12-1995,Exceeds
3708,Case,Gaines,21-Aug-20,20-Sep-22,Production Technician I,Morgan Smith,case.gaines@bilearner.com,19-02-1974,Exceeds
3709,Jacey,Reyes,04-Feb-19,17-Apr-23,Production Technician I,Donald Powell,jacey.reyes@bilearner.com,18-09-1969,Exceeds
3710,Dean,Middleton,29-Oct-21,,Production Technician I,Rebecca Henderson,dean.middleton@bilearner.com,16-10-1960,Exceeds
3711,Marlene,Bates,17-Jul-21,,Production Technician I,David Bowman,marlene.bates@bilearner.com,03-01-1981,Needs Improvement
3712,Kyra,Ray,28-Apr-19,01-Sep-22,Production Technician I,Christopher Robertson,kyra.ray@bilearner.com,03-04-1956,Needs Improvement
3713,Melanie,Kennedy,21-Jul-20,,Production Technician I,Michelle Miller,melanie.kennedy@bilearner.com,10-04-1985,Fully Meets
3714,Aleena,Mercer,19-Jan-20,,Production Technician I,Kyle Turner,aleena.mercer@bilearner.com,19-04-1965,Fully Meets
3715,Jake,White,12-Sep-21,,Production Technician I,Dawn Mendoza,jake.white@bilearner.com,05-03-1976,Fully Meets
3716,Chaim,Chase,31-Jul-22,18-Feb-23,Production Technician II,David Goodman,chaim.chase@bilearner.com,27-06-1993,Fully Meets
3717,Keshawn,Le,18-May-23,,Production Technician II,Samuel Turner,keshawn.le@bilearner.com,07-11-1992,Fully Meets
3718,Dalton,Frazier,25-May-21,22-Oct-21,Production Technician II,Claudia White,dalton.frazier@bilearner.com,15-09-1946,Fully Meets
3719,Cannon,Hester,22-Jul-22,,Production Technician II,David Ward,cannon.hester@bilearner.com,08-07-1947,Fully Meets
3720,Crystal,Brandt,23-May-19,12-Sep-20,Production Technician II,Andrew Schneider,crystal.brandt@bilearner.com,18-12-1958,Fully Meets
3721,Johnny,Goodman,12-Feb-20,07-Apr-20,Production Technician I,Loretta Gonzalez,johnny.goodman@bilearner.com,24-03-1960,Fully Meets
3722,Nehemiah,Hancock,16-Feb-20,09-Jan-22,Production Technician I,Alice Key,nehemiah.hancock@bilearner.com,31-08-1947,Fully Meets
3723,Elliana,Villanueva,29-Apr-22,16-Jul-22,Production Technician I,Ryan Downs,elliana.villanueva@bilearner.com,30-08-1972,Fully Meets
3724,Essence,Schwartz,10-Oct-19,30-Oct-21,Production Technician I,Alyssa Johnson,essence.schwartz@bilearner.com,25-11-1969,Fully Meets
3725,Ryker,Cox,07-Apr-19,09-Jul-23,Production Technician I,Stephanie Patterson,ryker.cox@bilearner.com,21-08-1955,Fully Meets
3726,Averi,Stevenson,13-Jul-20,18-Sep-21,Production Technician I,Sandra Richardson,averi.stevenson@bilearner.com,25-07-1995,Fully Meets
3727,Katherine,Russo,26-Aug-21,,Production Technician I,Courtney Garcia,katherine.russo@bilearner.com,15-01-1945,Fully Meets
3728,Aydan,Robbins,23-Dec-21,,Production Technician I,Tamara Grant,aydan.robbins@bilearner.com,07-02-1967,Fully Meets
3729,Heaven,Walls,08-Dec-22,04-Jul-23,Production Technician I,Natasha Spears,heaven.walls@bilearner.com,01-01-1943,Fully Meets
3730,Bobby,Chung,18-Jan-22,,Production Technician I,Sharon Vincent,bobby.chung@bilearner.com,08-12-1965,Fully Meets
3731,Maximus,Fields,28-Feb-20,14-Dec-22,Production Technician I,Kimberly Phelps,maximus.fields@bilearner.com,04-07-1998,Fully Meets
3732,Orion,Ochoa,31-May-20,,Production Technician I,Charles Hoover,orion.ochoa@bilearner.com,03-07-1954,Fully Meets
3733,Halle,Boyd,20-Apr-20,23-Jul-22,Production Technician I,Deborah Stevens,halle.boyd@bilearner.com,15-10-1994,Fully Meets
3734,Lindsey,Rocha,07-Mar-19,,Production Technician I,Melissa Alvarez,lindsey.rocha@bilearner.com,21-07-1964,Fully Meets
3735,Chace,Gray,29-May-19,,Production Technician I,Joel Nichols,chace.gray@bilearner.com,11-07-1963,Fully Meets
3736,Carsen,Wheeler,18-Oct-20,22-Mar-23,Production Technician I,Kimberly Soto,carsen.wheeler@bilearner.com,02-07-1976,Fully Meets
3737,Arielle,Escobar,19-Nov-18,,Production Technician I,John Hill,arielle.escobar@bilearner.com,11-12-1946,Fully Meets
3738,Kaitlynn,Blair,15-Apr-22,09-Jan-23,Production Technician II,Steven Carter,kaitlynn.blair@bilearner.com,03-09-2000,Fully Meets
3739,Amir,Melendez,24-Aug-18,22-Mar-21,Production Technician II,Rachel Pham,amir.melendez@bilearner.com,09-03-1951,Fully Meets
3740,Monique,Buckley,15-Oct-22,17-Feb-23,Production Technician II,Christopher Cunningham,monique.buckley@bilearner.com,24-05-2001,Fully Meets
3741,Clark,Blanchard,27-Feb-23,28-Mar-23,Production Technician II,Brittany Marshall,clark.blanchard@bilearner.com,14-09-1948,Fully Meets
3742,Gabriel,Pearson,22-Sep-21,15-May-23,Production Technician II,Ryan Anderson,gabriel.pearson@bilearner.com,12-09-1981,Fully Meets
3743,Mercedes,Cook,30-May-20,,Production Technician I,Stephanie Valdez,mercedes.cook@bilearner.com,13-09-1950,Fully Meets
3744,Skyler,Blankenship,11-Sep-20,,Production Technician I,Christopher Garcia,skyler.blankenship@bilearner.com,22-12-1964,Fully Meets
3745,Jordan,Davis,31-May-19,06-Oct-20,Production Technician I,Sarah Cross,jordan.davis@bilearner.com,20-07-1978,Fully Meets
3746,Bridget,Wu,13-Jul-20,,Production Technician I,Judy Lambert,bridget.wu@bilearner.com,21-08-1969,Fully Meets
3747,Gabriel,Kirk,09-Sep-21,10-Feb-23,Production Technician I,Chelsea Bright,gabriel.kirk@bilearner.com,17-02-1944,Fully Meets
3748,Aron,Ali,06-Apr-19,,Production Technician I,Shawn Mckay,aron.ali@bilearner.com,20-08-1969,Fully Meets
3749,Kayden,Soto,16-Feb-21,,Production Technician I,Samantha Pugh,kayden.soto@bilearner.com,02-05-1985,Fully Meets
3750,Micaela,Conner,17-Feb-20,,Production Technician I,Sheryl Curtis,micaela.conner@bilearner.com,16-02-1955,Fully Meets
3751,Arthur,Mitchell,15-Oct-21,,Production Technician I,Eric Knight,arthur.mitchell@bilearner.com,24-12-1972,Fully Meets
3752,Deven,Morse,06-Jul-22,,Production Technician I,Morgan Ross,deven.morse@bilearner.com,12-10-1954,Fully Meets
3753,George,Villegas,05-Mar-19,10-Dec-20,Production Technician I,Laura Mcpherson,george.villegas@bilearner.com,29-09-1959,Fully Meets
3754,Arielle,Potts,02-Jun-20,25-Jan-22,Production Technician I,Sarah Morgan,arielle.potts@bilearner.com,31-05-1978,Fully Meets
3755,Maxwell,Howell,26-Nov-20,17-Feb-23,Production Technician I,Emily Church,maxwell.howell@bilearner.com,21-04-2001,Fully Meets
3756,Junior,Bridges,24-May-21,,Production Technician I,Melissa Hernandez,junior.bridges@bilearner.com,01-06-1944,Fully Meets
3757,Salvatore,Noble,17-Oct-22,26-Mar-23,Production Technician I,Debra Yang,salvatore.noble@bilearner.com,28-10-1993,Fully Meets
3758,Heath,Hodges,16-Nov-22,24-Jun-23,Production Technician I,Alejandro Palmer,heath.hodges@bilearner.com,20-12-1946,Fully Meets
3759,Gabriella,Warner,01-May-22,25-Sep-22,Production Technician I,Emily Pugh,gabriella.warner@bilearner.com,21-10-1958,Fully Meets
3760,Ryan,Tate,24-Aug-21,,Production Technician I,Sherry Morris,ryan.tate@bilearner.com,12-02-1960,Fully Meets
3761,Hazel,Vincent,22-Jun-23,10-Jul-23,Production Technician II,Melissa Conrad,hazel.vincent@bilearner.com,23-11-1987,Fully Meets
3762,Gavyn,Riggs,18-Jul-20,,Production Technician II,Lauren Villarreal,gavyn.riggs@bilearner.com,11-05-1949,Fully Meets
3763,Giancarlo,Cross,12-Jan-23,06-Feb-23,Production Technician II,Randall Williams,giancarlo.cross@bilearner.com,25-06-1950,Fully Meets
3764,Cristal,Bradshaw,16-Feb-22,,Production Technician II,Tiffany Stone,cristal.bradshaw@bilearner.com,13-12-1995,Fully Meets
3765,Guadalupe,Burke,02-Sep-22,,Production Technician II,Eric Smith,guadalupe.burke@bilearner.com,30-06-1969,Fully Meets
3766,Elisa,Henry,02-Feb-19,03-Feb-23,Production Technician II,Taylor Morris,elisa.henry@bilearner.com,10-03-1943,Fully Meets
3767,Kale,Fischer,26-Aug-21,05-Sep-22,Production Technician I,Zachary Nelson,kale.fischer@bilearner.com,07-03-1993,Fully Meets
3768,Morgan,Blackwell,31-Dec-20,,Production Technician I,David Garcia,morgan.blackwell@bilearner.com,30-05-1991,Fully Meets
3769,Ivan,Wright,12-Dec-20,,Production Technician I,Laura Chavez,ivan.wright@bilearner.com,21-11-1952,Fully Meets
3770,Nayeli,Hood,13-Jan-22,11-Apr-23,Production Technician I,Rachel Jones,nayeli.hood@bilearner.com,26-01-1995,Fully Meets
3771,Marilyn,Smith,24-Jan-21,07-May-23,Production Technician I,Kathryn Jones,marilyn.smith@bilearner.com,20-09-1981,Fully Meets
3772,Zoie,Rowland,08-Feb-22,22-Jul-22,Production Technician I,Mrs. Rachel Henry,zoie.rowland@bilearner.com,05-02-1966,Fully Meets
3773,Ann,Nguyen,11-Oct-20,26-Feb-22,Production Technician I,Laura Hernandez,ann.nguyen@bilearner.com,16-05-1972,Fully Meets
3774,Ramiro,Savage,20-Jun-19,13-Oct-21,Production Technician I,Justin Stanley,ramiro.savage@bilearner.com,06-04-1998,Fully Meets
3775,Karma,Koch,13-Jul-21,26-Nov-22,Production Technician I,Amy Ross,karma.koch@bilearner.com,15-10-1980,Fully Meets
3776,Jacqueline,Hendrix,14-Oct-21,30-Oct-21,Production Technician I,Benjamin Yates,jacqueline.hendrix@bilearner.com,28-04-1980,Fully Meets
3777,Kaitlin,Barker,09-Nov-21,,Production Technician I,Penny Estrada,kaitlin.barker@bilearner.com,21-03-1966,Fully Meets
3778,Semaj,Griffith,02-Apr-23,27-Jul-23,Production Technician I,Frank Freeman,semaj.griffith@bilearner.com,09-02-1992,Fully Meets
3779,Damian,Burke,19-Oct-22,03-May-23,Production Technician I,Regina Bryant MD,damian.burke@bilearner.com,28-04-1963,Fully Meets
3780,Jessie,Smith,09-May-20,14-Sep-21,Production Technician I,Samantha Roberts,jessie.smith@bilearner.com,16-11-1945,Fully Meets
3781,Hezekiah,Cummings,18-Aug-19,05-May-22,Production Technician I,Daniel Peterson,hezekiah.cummings@bilearner.com,23-01-1960,Fully Meets
3782,Brody,House,09-Mar-19,02-May-20,Production Technician I,Dr. Matthew Harrell,brody.house@bilearner.com,25-09-1984,Fully Meets
3783,Aaliyah,Watts,09-May-20,,Production Technician I,Jared Whitehead,aaliyah.watts@bilearner.com,11-04-1962,Fully Meets
3784,Ashton,Larsen,14-Aug-22,,Production Technician I,William Price,ashton.larsen@bilearner.com,14-03-1998,Fully Meets
3785,Joshua,Gibson,18-Jan-22,,Production Technician II,Sheri Jackson,joshua.gibson@bilearner.com,20-10-1977,Fully Meets
3786,Kyleigh,Bauer,22-Jun-21,26-Jul-22,Production Technician II,Paul Richards,kyleigh.bauer@bilearner.com,10-06-1962,Fully Meets
3787,Ramon,Schultz,19-Jan-23,20-Jun-23,Production Technician II,Alexis Gutierrez,ramon.schultz@bilearner.com,29-08-1972,Fully Meets
3788,Maxim,Houston,17-May-23,13-Jun-23,Production Technician II,Michael Mcclure,maxim.houston@bilearner.com,06-09-1976,Fully Meets
3789,Deanna,Sellers,07-Jun-20,,Production Technician II,Randall Frey,deanna.sellers@bilearner.com,25-05-1977,Fully Meets
3790,Frankie,Figueroa,07-Jul-23,11-Jul-23,Production Technician II,Matthew Le,frankie.figueroa@bilearner.com,11-12-1962,Fully Meets
